index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,,,
45532,405-9753582-7801931,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,841,NEW DELHI,DELHI,110067,IN,FALSE,Ekart,,,
45533,408-4268145-2157103,04-03-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,0,0,PATNA,BIHAR,800020,IN,FALSE,Easy Ship,,,
45534,405-0926000-0434759,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,449,PUNE yerwada,MAHARASHTRA,411006,IN,FALSE,Ekart,,,
45535,406-3042040-4816358,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,495,GURUGRAM,HARYANA,122505,IN,FALSE,Ekart,,,
45536,403-8628526-9839569,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,426,HYDERABAD,TELANGANA,500039,IN,FALSE,Ekart,,,
45537,404-7368857-0297964,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,999,Bengaluru,KARNATAKA,560077,IN,FALSE,Ekart,,,
45538,403-7902758-0718755,04-03-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,760.95,PERUMBAVOOR,KERALA,683542,IN,FALSE,Easy Ship,,,
45539,406-7266794-5063507,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,817,CHENNAI,TAMIL NADU,600036,IN,FALSE,Ekart,,,
45540,403-5579833-1831566,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,688,DARJEELING,WEST BENGAL,734313,IN,FALSE,Ekart,,,
45541,405-5152972-0208317,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,353,CHENNAI,TAMIL NADU,600082,IN,FALSE,Ekart,,,
45542,407-3371346-7173937,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,698,VISAKHAPATNAM,ANDHRA PRADESH,530001,IN,FALSE,Ekart,,,
45543,403-8931072-0098751,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,426,PATHANAMTHITTA,KERALA,689711,IN,FALSE,Ekart,,,
45544,405-4160211-7122709,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,699,MUMBAI,MAHARASHTRA,400023,IN,FALSE,Ekart,,,
45545,402-2831388-7840321,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,313,CHENNAI,TAMIL NADU,600023,IN,FALSE,Ekart,,,
45546,405-5853275-1059526,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,0,0,NEW DELHI,DELHI,110067,IN,FALSE,Ekart,,,
45547,406-7886674-6285165,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,360,BENGALURU,KARNATAKA,560016,IN,FALSE,Ekart,,,
45548,404-9204074-3410751,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,299,HYDERABAD,TELANGANA,500018,IN,FALSE,Ekart,,,
45549,407-0363421-5037103,04-03-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,688,TUMAKURU,KARNATAKA,572116,IN,FALSE,Easy Ship,,,
45550,171-5838854-3253948,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,729,TINSUKIA,ASSAM,786125,IN,FALSE,Easy Ship,,,
45551,404-7524254-0350734,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,999,JEHANABAD,BIHAR,824235,IN,FALSE,Ekart,,,
45552,408-6800203-3072356,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,657,CHENNAI,TAMIL NADU,600087,IN,FALSE,Easy Ship,,,
45553,402-6652126-3340356,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,453,Vallapuzha,KERALA,679336,IN,FALSE,Ekart,,,
45554,171-3069283-8628366,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,448,MUMBAI,MAHARASHTRA,400097,IN,FALSE,Ekart,,,
45555,403-0983494-3248341,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,589,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Ekart,,,
45556,404-6012960-6769109,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,379,CUTTACK,ODISHA,753001,IN,FALSE,Easy Ship,,,
45557,404-1531203-3956348,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,481,CUTTACK,ODISHA,753001,IN,FALSE,Ekart,,,
45558,404-1531203-3956348,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,481,CUTTACK,ODISHA,753001,IN,FALSE,Ekart,,,
45559,407-1317014-6035554,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Unshipped,1,INR,499,KOLKATA,WEST BENGAL,700047,IN,FALSE,Ekart,,,
45560,171-8431033-2069948,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,519,NEW DELHI,DELHI,110068,IN,FALSE,Ekart,,,
45561,171-8431033-2069948,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,474,NEW DELHI,DELHI,110068,IN,FALSE,Ekart,,,
45562,402-7008678-1158759,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Unshipped,1,INR,698,Bolpur,WEST BENGAL,731204,IN,FALSE,Ekart,,,
45563,404-5933163-0211516,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,499,AJMER,RAJASTHAN,305001,IN,FALSE,Ekart,,,
45564,406-4532715-5228311,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,495,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,Ekart,,,
45565,405-1749782-8005903,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,549,MUMBAI,MAHARASHTRA,400002,IN,FALSE,Ekart,,,
45566,171-7346480-8748312,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,589,HYDERABAD,TELANGANA,502032,IN,FALSE,Ekart,,,
45567,402-0654060-0161154,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563,KANJIRAPPALLY,KERALA,686506,IN,FALSE,Ekart,,,
45568,408-0027813-4020309,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1450,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,Ekart,,,
45569,408-6569820-8204352,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,747,Varanasi,UTTAR PRADESH,221005,IN,FALSE,Ekart,,,
45570,403-7310641-2551501,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,698,MUMBAI,MAHARASHTRA,400074,IN,FALSE,Ekart,,,
45571,404-9599718-8920359,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,1033,VADODARA,Gujarat,390012,IN,FALSE,Ekart,,,
45572,402-8011527-4320302,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,618,Bhilai,CHHATTISGARH,490006,IN,FALSE,Ekart,,,
45573,402-8011527-4320302,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,Bhilai,CHHATTISGARH,490006,IN,FALSE,Ekart,,,
45574,171-3135146-9781930,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,791,NEW DELHI,DELHI,110068,IN,FALSE,Ekart,,,
45575,405-3367916-4901928,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,364,SHILLONG,MEGHALAYA,793018,IN,FALSE,Ekart,,,
45576,402-9312158-5251528,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,421,Mumbai,MAHARASHTRA,400037,IN,FALSE,Ekart,,,
45577,402-4036339-6853933,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,747,KURNOOL,ANDHRA PRADESH,518002,IN,FALSE,Ekart,,,
45578,405-8130425-6041916,04-03-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,698,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,Ekart,,,
45579,407-6188815-8864353,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,453,SANGUEM,GOA,403704,IN,FALSE,Ekart,,,
45580,408-6609317-3979505,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,849,RUDRAPUR,UTTARAKHAND,263153,IN,FALSE,Ekart,,,
45581,402-0831747-8097939,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,449,Alappuzha,KERALA,688521,IN,FALSE,Ekart,,,
45582,406-3715529-1837904,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XS,Cancelled,0,0,0,SHIRPUR,MAHARASHTRA,425405,IN,FALSE,Ekart,,,
45583,407-5072935-9882734,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,618,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE,Ekart,,,
45584,408-3381857-0421115,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,715,Nizamabad,TELANGANA,503212,IN,FALSE,Easy Ship,,,
45585,171-6674119-0453959,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1201,LEH,JAMMU & KASHMIR,194101,IN,FALSE,Easy Ship,,,
45586,404-6607900-7430742,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,264,SULTANPUR,UTTAR PRADESH,228119,IN,FALSE,Ekart,,,
45587,406-5015618-2692319,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,678,BHOPAL,MADHYA PRADESH,462026,IN,FALSE,Ekart,,,
45588,171-7340302-1727509,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,999,PATNA,BIHAR,800023,IN,FALSE,Ekart,,,
45589,402-5867001-2551537,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,949,MIDNAPORE,WEST BENGAL,721101,IN,FALSE,Ekart,,,
45590,171-3976075-2096332,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,698,VISAKHAPATNAM,ANDHRA PRADESH,530002,IN,FALSE,Ekart,,,
45591,403-7599586-9565940,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,480,HYDERABAD,TELANGANA,500016,IN,FALSE,Easy Ship,,,
45592,407-4526497-4274719,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,699,CHENNAI,TAMIL NADU,600088,IN,FALSE,Ekart,,,
45593,403-5260100-7299534,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,698,VARANASI,UTTAR PRADESH,221003,IN,FALSE,Ekart,,,
45594,405-8337682-8760341,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,481,BENGALURU,KARNATAKA,560068,IN,FALSE,Easy Ship,,,
45595,403-7238449-4561927,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,328,GREATER NOIDA,UTTAR PRADESH,201310,IN,FALSE,Easy Ship,,,
45596,403-6749920-3565928,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,377,GREATER NOIDA,UTTAR PRADESH,201310,IN,FALSE,Ekart,,,
45597,402-7980341-6336308,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,L,Unshipped,1,INR,443,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Ekart,,,
45598,402-7980341-6336308,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,M,Unshipped,1,INR,516,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Ekart,,,
45599,402-7570891-7341942,04-03-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,380,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship,,,
45600,402-7570891-7341942,04-03-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,472.38,MUMBAI,MAHARASHTRA,400081,IN,FALSE,Easy Ship,,,
45601,405-8897292-4777910,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,845,PATNA,BIHAR,801505,IN,FALSE,Ekart,,,
45602,406-4527471-1243513,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,495,PUNE,MAHARASHTRA,411021,IN,FALSE,Easy Ship,,,
45603,406-3371170-0955569,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,715,PUNE,MAHARASHTRA,411014,IN,FALSE,Ekart,,,
45604,405-3491499-2564364,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,453,NEW DELHI,DELHI,110093,IN,FALSE,Easy Ship,,,
45605,404-7262924-8557964,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,729,BENGALURU 560062,KARNATAKA,560062,IN,FALSE,Ekart,,,
45606,404-2437701-0425914,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,0,0,PATNA,BIHAR,800004,IN,FALSE,Ekart,,,
45607,408-5359802-3679560,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,547,RANCHI,JHARKHAND,834004,IN,FALSE,Easy Ship,,,
45608,405-2208699-7048317,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,927,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE,Ekart,,,
45609,404-2082077-3815551,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,6XL,Shipped,1,INR,898,MYSURU,KARNATAKA,570023,IN,FALSE,Ekart,,,
45610,405-2894531-3940323,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,927,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE,Ekart,,,
45611,404-9715337-6513967,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,698,KUMARAPALAYAM,TAMIL NADU,638183,IN,FALSE,Ekart,,,
45612,402-0826710-9433149,04-03-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,0,0,KOLAZHY,KERALA,680651,IN,FALSE,Easy Ship,,,
45613,402-5161546-3636303,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,999,GUNTUR,ANDHRA PRADESH,522007,IN,FALSE,Ekart,,,
45614,406-4688824-2241102,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Unshipped,1,INR,1249,CHENNAI,TAMIL NADU,600056,IN,FALSE,Ekart,,,
45615,402-5220084-4101147,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1450,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE,Easy Ship,,,
45616,404-1306529-4069933,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,749,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE,Ekart,,,
45617,171-3584193-5658729,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1271,THODUPUZHA,KERALA,685605,IN,FALSE,Ekart,,,
45618,408-0204266-5397939,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,549,MUMBAI,MAHARASHTRA,400066,IN,FALSE,Ekart,,,
45619,171-1220730-9645138,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,480,BHOPAL,MADHYA PRADESH,462026,IN,FALSE,Ekart,,,
45620,171-1220730-9645138,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,495,BHOPAL,MADHYA PRADESH,462026,IN,FALSE,Ekart,,,
45621,408-2479677-3295558,04-03-22,Shipped,Amazon,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,Medak,TELANGANA,502279,IN,FALSE,Ekart,,,
45622,405-0815128-2137958,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,791,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship,,,
45623,407-4461214-9326714,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,877,PURULIYA,WEST BENGAL,723101,IN,FALSE,Ekart,,,
45624,403-2211831-9386708,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,530,PUNE,MAHARASHTRA,411048,IN,FALSE,Ekart,,,
45625,402-6468916-0041129,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,481,LUDHIANA,PUNJAB,141002,IN,FALSE,Ekart,,,
45626,405-2569250-5113136,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,599,BENGALURU,KARNATAKA,560091,IN,FALSE,Ekart,,,
45627,405-6614218-6401946,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1250,PATNA,BIHAR,801505,IN,FALSE,Ekart,,,
45628,408-0559599-2523536,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1245,MUMBAI,MAHARASHTRA,400021,IN,FALSE,Ekart,,,
45629,408-9195841-3185138,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,L,Shipped,1,INR,280,BENGALURU,KARNATAKA,560066,IN,FALSE,Ekart,,,
45630,405-9902520-2906727,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,750,BENGALURU,KARNATAKA,560103,IN,FALSE,Ekart,,,
45631,171-1731117-1309104,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,598,GURUGRAM,HARYANA,122001,IN,FALSE,Ekart,,,
45632,403-5069928-2665909,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,969,Hyderabad,TELANGANA,500008,IN,FALSE,Ekart,,,
45633,403-1829234-4247525,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,481,KOLKATA,WEST BENGAL,700063,IN,FALSE,Ekart,,,
45634,402-1406121-6593169,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,729,INDORE,MADHYA PRADESH,452010,IN,FALSE,Easy Ship,,,
45635,408-9565324-3214702,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Unshipped,1,INR,421,MUMBAI,MAHARASHTRA,400015,IN,FALSE,Ekart,,,
45636,405-2587888-7553129,04-03-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,6XL,On the Way,0,INR,446.67,HYDERABAD,TELANGANA,500070,IN,FALSE,Easy Ship,,,
45637,403-8469200-1051548,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1147,Hyderabad,TELANGANA,500005,IN,FALSE,Ekart,,,
45638,402-0228955-6817964,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,330,Kolkata,WEST BENGAL,700059,IN,FALSE,Ekart,,,
45639,408-0427880-1163527,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,0,Kullu,HIMACHAL PRADESH,175126,IN,FALSE,Easy Ship,,,
45640,403-5317050-6759569,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,495,New Delhi,DELHI,110070,IN,FALSE,Ekart,,,
45641,171-5964614-9010736,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,480,BHOPAL,MADHYA PRADESH,462026,IN,FALSE,Easy Ship,,,
45642,402-0205190-7176364,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,376,sillod,MAHARASHTRA,431112,IN,FALSE,Easy Ship,,,
45643,408-4247868-0357104,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,1033,PUNE,MAHARASHTRA,411014,IN,FALSE,Ekart,,,
45644,405-5046844-1899548,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,730,JAMSHEDPUR,JHARKHAND,831009,IN,FALSE,Easy Ship,,,
45645,403-7002106-0813907,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,299,NEW DELHI,DELHI,110053,IN,FALSE,Ekart,,,
45646,403-2751465-1601917,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1399,JABALPUR,MADHYA PRADESH,482001,IN,FALSE,Ekart,,,
45647,406-3374610-7689123,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,516,Dombivli,MAHARASHTRA,421203,IN,FALSE,Ekart,,,
45648,408-0132905-9494741,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,549,BIDHAN NAGAR,WEST BENGAL,700097,IN,FALSE,Ekart,,,
45649,405-7531023-0251537,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1250,SUNDARGARH,ODISHA,770025,IN,FALSE,Ekart,,,
45650,405-5764420-8690713,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,0,0,PATNA,BIHAR,801505,IN,FALSE,Ekart,,,
45651,402-6704724-3057912,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,338,PIRANGUT,MAHARASHTRA,412115,IN,FALSE,Ekart,,,
45652,403-5557234-3825168,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1245,Teh. Dharamshala,HIMACHAL PRADESH,176209,IN,FALSE,Ekart,,,
45653,408-8161681-9195506,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,426,CHIMBEL,GOA,403006,IN,FALSE,Ekart,,,
45654,404-6690327-1069162,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,499,Kolkata,WEST BENGAL,700041,IN,FALSE,Ekart,,,
45655,171-3445082-4797115,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,549,BAngalore,KARNATAKA,560048,IN,FALSE,Ekart,,,
45656,171-1505040-1075528,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,542,BAngalore,KARNATAKA,560048,IN,FALSE,Ekart,,,
45657,407-9390040-4346745,04-03-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,4XL,On the Way,0,INR,855.24,Balapallam,TAMIL NADU,629157,IN,FALSE,Easy Ship,,,
45658,407-6943225-8195502,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,999,JHAGADIYA INDUSTRIAL AREA,Gujarat,393110,IN,FALSE,Ekart,,,
45659,171-9339592-7194704,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,677,KOLKATA,WEST BENGAL,700014,IN,FALSE,Ekart,,,
45660,405-9115612-8645163,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,791,MUMBAI,MAHARASHTRA,400067,IN,FALSE,Ekart,,,
45661,408-5172268-7244305,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,449,JAIPUR,RAJASTHAN,302015,IN,FALSE,Ekart,,,
45662,402-1039573-9527541,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,495,CHENNAI,TAMIL NADU,600042,IN,FALSE,Easy Ship,,,
45663,402-0350227-3451552,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,495,KOLKATA,WEST BENGAL,700054,IN,FALSE,Ekart,,,
45664,402-0293277-7328365,04-03-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,471.43,KOLKATA,WEST BENGAL,700054,IN,FALSE,Easy Ship,,,
45665,408-1299994-2018707,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1154,MUMBAI,MAHARASHTRA,400065,IN,FALSE,Ekart,,,
45666,408-1693811-8713941,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,426,DIU,DADRA AND NAGAR,362520,IN,FALSE,Ekart,,,
45667,405-9491306-7371530,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,799,BENGALURU,KARNATAKA,560019,IN,FALSE,Ekart,,,
45668,405-7128082-5371519,04-03-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,698,BENGALURU,KARNATAKA,560019,IN,FALSE,Ekart,,,
45669,404-9873814-3930724,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,1033,LUCKNOW,UTTAR PRADESH,226001,IN,FALSE,Ekart,,,
45670,408-8243970-9354749,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Cancelled,0,0,0,CHENNAI,TAMIL NADU,600056,IN,FALSE,Ekart,,,
45671,408-1083764-9121905,04-03-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,442,MUMBAI,MAHARASHTRA,400078,IN,FALSE,Ekart,,,
45672,404-1813355-2290758,04-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,729,MAHNAR BAZAR,BIHAR,844506,IN,FALSE,Easy Ship,,,
